cohort,cohort_label,is_clinical,n_test,prevalence,n_partitions,rule,rule_label,n_perm,permutation_scheme,seed,alpha,method,conclusion,statistic_name,statistic,p_value,p_is_floor,p_value_report,p_floor,runtime_s,detail,p_holm_across_cohorts,p_bh_across_cohorts,flag_raw,flag_holm,flag_bh,multiplicity_applies
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m30,n >= 30 (published default),10000.0,joint,42,0.05,diciccio2020,not_evaluable,max |T|,,,False,,,2.8828821999923093,"no admissible pair with a defined studentized statistic; n_pairs_admissible=0, n_pairs_dropped_var_floor=0",,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m30,n >= 30 (published default),10000.0,joint,42,0.05,permutation_null,not_evaluable,max-min AUROC gap,,,False,,,3.6224468000000334,not estimable: fewer than two admissible subgroups in every partition,,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m50,n >= 50,10000.0,joint,42,0.05,diciccio2020,not_evaluable,max |T|,,,False,,,2.8828821999923093,"no admissible pair with a defined studentized statistic; n_pairs_admissible=0, n_pairs_dropped_var_floor=0",,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m50,n >= 50,10000.0,joint,42,0.05,permutation_null,not_evaluable,max-min AUROC gap,,,False,,,3.6224468000000334,not estimable: fewer than two admissible subgroups in every partition,,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m100,n >= 100,10000.0,joint,42,0.05,diciccio2020,not_evaluable,max |T|,,,False,,,2.8828821999923093,"no admissible pair with a defined studentized statistic; n_pairs_admissible=0, n_pairs_dropped_var_floor=0",,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,m100,n >= 100,10000.0,joint,42,0.05,permutation_null,not_evaluable,max-min AUROC gap,,,False,,,3.6224468000000334,not estimable: fewer than two admissible subgroups in every partition,,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,diciccio2020,not_evaluable,max |T|,,,False,,,2.8828821999923093,"no admissible pair with a defined studentized statistic; n_pairs_admissible=0, n_pairs_dropped_var_floor=0",,,False,False,False,False
uci_heart,UCI Heart,True,61,0.5409836065573771,2,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,permutation_null,not_evaluable,max-min AUROC gap,,,False,,,3.6224468000000334,not estimable: fewer than two admissible subgroups in every partition,,,False,False,False,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m20,n >= 20,,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.2160485719081065,,False,,,0.0157025999942561,worst_partition=age_group; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m20,n >= 20,,,42,0.05,four_fifths,flag,min/max AUROC ratio,0.725563533271954,,False,,,1.2824958999990486,worst_partition=age_group; min_auc=0.5712; max_auc=0.7872; gap_needed_to_fire=0.1574; observed_gap=0.2160; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,True,True,True,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m20,n >= 20,,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0041268058180008,0.0042084522997818,False,0.004208,,0.1165558000066084,worst_partition=age_group; naive_var=0.0055423; mean_sampling_var=0.0014155; noise_share=0.255; obs_range=0.2160; range_moment=0.1908; range_shrunk=0.1728; p_holm_cochranQ=1.612e-10; bootstrap_ci_flag=False,0.0126253568993454,0.0056112697330424,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m20,n >= 20,,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0041268058180008,,False,,,0.1165802000032272,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.016667 (P=3 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-0.00012856",,,False,False,False,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m20,n >= 20,,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0026267414376883,1.6123767255555327e-10,False,1.612e-10,,0.1165778000140562,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",8.061883627777664e-10,3.2247534511110654e-10,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m30,n >= 30 (published default),,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.2160485719081065,,False,,,0.0157270999916363,worst_partition=age_group; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m30,n >= 30 (published default),,,42,0.05,four_fifths,flag,min/max AUROC ratio,0.725563533271954,,False,,,2.220223900003475,worst_partition=age_group; min_auc=0.5712; max_auc=0.7872; gap_needed_to_fire=0.1574; observed_gap=0.2160; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,True,True,True,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m30,n >= 30 (published default),,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0041268058180008,0.0042084522997818,False,0.004208,,0.1222998000012012,worst_partition=age_group; naive_var=0.0055423; mean_sampling_var=0.0014155; noise_share=0.255; obs_range=0.2160; range_moment=0.1908; range_shrunk=0.1728; p_holm_cochranQ=1.612e-10; bootstrap_ci_flag=False,0.0126253568993454,0.0056112697330424,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m30,n >= 30 (published default),,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0041268058180008,,False,,,0.1223254000069573,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.016667 (P=3 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-0.00012856",,,False,False,False,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m30,n >= 30 (published default),,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0026267414376883,1.6123767255555327e-10,False,1.612e-10,,0.122321800008649,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",8.061883627777664e-10,3.2247534511110654e-10,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m50,n >= 50,,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.2160485719081065,,False,,,0.0157419000024674,worst_partition=age_group; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m50,n >= 50,,,42,0.05,four_fifths,flag,min/max AUROC ratio,0.725563533271954,,False,,,3.0241041999979643,worst_partition=age_group; min_auc=0.5712; max_auc=0.7872; gap_needed_to_fire=0.1574; observed_gap=0.2160; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,True,True,True,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m50,n >= 50,,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0041268058180008,0.0042084522997818,False,0.004208,,0.1274205000081565,worst_partition=age_group; naive_var=0.0055423; mean_sampling_var=0.0014155; noise_share=0.255; obs_range=0.2160; range_moment=0.1908; range_shrunk=0.1728; p_holm_cochranQ=1.612e-10; bootstrap_ci_flag=False,0.0126253568993454,0.0056112697330424,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m50,n >= 50,,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0041268058180008,,False,,,0.1274403000134043,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.016667 (P=3 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-0.00012856",,,False,False,False,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m50,n >= 50,,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0026267414376883,1.6123767255555327e-10,False,1.612e-10,,0.12743780000892,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",8.061883627777664e-10,3.2247534511110654e-10,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m100,n >= 100,,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.2160485719081065,,False,,,0.0157534000027226,worst_partition=age_group; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m100,n >= 100,,,42,0.05,four_fifths,flag,min/max AUROC ratio,0.725563533271954,,False,,,3.767399700009264,worst_partition=age_group; min_auc=0.5712; max_auc=0.7872; gap_needed_to_fire=0.1574; observed_gap=0.2160; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,True,True,True,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m100,n >= 100,,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0041268058180008,0.0042084522997818,False,0.004208,,0.1551416000002063,worst_partition=age_group; naive_var=0.0055423; mean_sampling_var=0.0014155; noise_share=0.255; obs_range=0.2160; range_moment=0.1908; range_shrunk=0.1728; p_holm_cochranQ=1.612e-10; bootstrap_ci_flag=False,0.021042261498908997,0.0084169045995636,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m100,n >= 100,,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0041268058180008,,False,,,0.1551653000060469,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.016667 (P=3 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-0.00012856",,,False,False,False,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,m100,n >= 100,,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0026267414376883,1.6123767255555327e-10,False,1.612e-10,,0.1551626000000396,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",9.674260353333195e-10,4.299671268148087e-10,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,ev10,n_pos >= 10 and n_neg >= 10,,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.2160485719081065,,False,,,0.0157661999983247,worst_partition=age_group; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,ev10,n_pos >= 10 and n_neg >= 10,,,42,0.05,four_fifths,flag,min/max AUROC ratio,0.725563533271954,,False,,,4.54731979999633,worst_partition=age_group; min_auc=0.5712; max_auc=0.7872; gap_needed_to_fire=0.1574; observed_gap=0.2160; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,True,True,True,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,ev10,n_pos >= 10 and n_neg >= 10,,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0041268058180008,0.0042084522997818,False,0.004208,,0.1596063000033609,worst_partition=age_group; naive_var=0.0055423; mean_sampling_var=0.0014155; noise_share=0.255; obs_range=0.2160; range_moment=0.1908; range_shrunk=0.1728; p_holm_cochranQ=1.612e-10; bootstrap_ci_flag=False,0.0126253568993454,0.0056112697330424,True,True,True,True
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,ev10,n_pos >= 10 and n_neg >= 10,,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0041268058180008,,False,,,0.1596300000092014,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.016667 (P=3 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-0.00012856",,,False,False,False,False
diabetes130,Diabetes 130,True,19890,0.1159376571141277,3,ev10,n_pos >= 10 and n_neg >= 10,,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0026267414376883,1.6123767255555327e-10,False,1.612e-10,,0.1596264000108931,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",9.674260353333195e-10,4.299671268148087e-10,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m20,n >= 20,,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.2237319476628513,,False,,,0.0105068999982904,worst_partition=race; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m20,n >= 20,,,42,0.05,four_fifths,flag,min/max AUROC ratio,0.7645805625338653,,False,,,0.5958860999962781,worst_partition=race; min_auc=0.7266; max_auc=0.9504; gap_needed_to_fire=0.1901; observed_gap=0.2237; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,True,True,True,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m20,n >= 20,,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0042388174290236,2.1271081627346623e-08,False,2.127e-08,,0.1079365000041434,worst_partition=race; naive_var=0.0053817; mean_sampling_var=0.0011428; noise_share=0.212; obs_range=0.2237; range_moment=0.1854; range_shrunk=0.1961; p_holm_cochranQ=9.131e-11; bootstrap_ci_flag=False,1.2762648976407974e-07,5.6722884339590994e-08,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m20,n >= 20,,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0042388174290236,,False,,,0.1079577000054996,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.01 (P=5 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-0.00032677",,,False,False,False,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m20,n >= 20,,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0042310845844194,9.131493365514983e-11,False,9.131e-11,,0.1079532000003382,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",5.47889601930899e-10,2.435064897470662e-10,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m30,n >= 30 (published default),,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.2237319476628513,,False,,,0.0105372999969404,worst_partition=race; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m30,n >= 30 (published default),,,42,0.05,four_fifths,flag,min/max AUROC ratio,0.7645805625338653,,False,,,1.1864309999946272,worst_partition=race; min_auc=0.7266; max_auc=0.9504; gap_needed_to_fire=0.1901; observed_gap=0.2237; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,True,True,True,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m30,n >= 30 (published default),,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0042388174290236,2.1271081627346623e-08,False,2.127e-08,,0.1129724000056739,worst_partition=race; naive_var=0.0053817; mean_sampling_var=0.0011428; noise_share=0.212; obs_range=0.2237; range_moment=0.1854; range_shrunk=0.1961; p_holm_cochranQ=9.131e-11; bootstrap_ci_flag=False,1.2762648976407974e-07,5.6722884339590994e-08,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m30,n >= 30 (published default),,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0042388174290236,,False,,,0.1129893000033916,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.01 (P=5 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-0.00032677",,,False,False,False,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m30,n >= 30 (published default),,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0042310845844194,9.131493365514983e-11,False,9.131e-11,,0.1129868999996688,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",5.47889601930899e-10,2.435064897470662e-10,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m50,n >= 50,,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.2237319476628513,,False,,,0.0105539999931352,worst_partition=race; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m50,n >= 50,,,42,0.05,four_fifths,flag,min/max AUROC ratio,0.7645805625338653,,False,,,1.6409462000010535,worst_partition=race; min_auc=0.7266; max_auc=0.9504; gap_needed_to_fire=0.1901; observed_gap=0.2237; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,True,True,True,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m50,n >= 50,,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0042388174290236,2.1271081627346623e-08,False,2.127e-08,,0.1178642000013496,worst_partition=race; naive_var=0.0053817; mean_sampling_var=0.0011428; noise_share=0.212; obs_range=0.2237; range_moment=0.1854; range_shrunk=0.1961; p_holm_cochranQ=9.131e-11; bootstrap_ci_flag=False,1.2762648976407974e-07,5.6722884339590994e-08,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m50,n >= 50,,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0042388174290236,,False,,,0.1178814000013517,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.01 (P=5 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-0.00032677",,,False,False,False,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m50,n >= 50,,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0042310845844194,9.131493365514983e-11,False,9.131e-11,,0.1178789000114193,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",5.47889601930899e-10,2.435064897470662e-10,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m100,n >= 100,,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.1136802115936941,,False,,,0.0105695999955059,worst_partition=race; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m100,n >= 100,,,42,0.05,four_fifths,no_flag,min/max AUROC ratio,0.8647151936164332,,False,,,2.049917299998924,worst_partition=race; min_auc=0.7266; max_auc=0.8403; gap_needed_to_fire=0.1681; observed_gap=0.1137; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,False,False,False,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m100,n >= 100,,,42,0.05,lum2022,no_flag,V_dc (double-corrected variance),0.0004117043320138,1.0,False,1,,0.1492627000116044,worst_partition=race; naive_var=0.0014326; mean_sampling_var=0.0010209; noise_share=0.713; obs_range=0.1137; range_moment=0.0515; range_shrunk=0.0420; p_holm_cochranQ=0.07645; bootstrap_ci_flag=False,1.0,1.0,False,False,False,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m100,n >= 100,,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0004117043320138,,False,,,0.1492800999985775,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.01 (P=5 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-0.00089069",,,False,False,False,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,m100,n >= 100,,,42,0.05,lum2022_cochranQ,no_flag,tau2 (DerSimonian-Laird),0.0005524375641815,0.0764463923486292,False,0.07645,,0.1492780000116909,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",0.1528927846972584,0.0873673055412905,False,False,False,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,ev10,n_pos >= 10 and n_neg >= 10,,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.2237319476628513,,False,,,0.0105874000000767,worst_partition=race; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,ev10,n_pos >= 10 and n_neg >= 10,,,42,0.05,four_fifths,flag,min/max AUROC ratio,0.7645805625338653,,False,,,2.481905499997083,worst_partition=race; min_auc=0.7266; max_auc=0.9504; gap_needed_to_fire=0.1901; observed_gap=0.2237; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,True,True,True,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,ev10,n_pos >= 10 and n_neg >= 10,,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0042388174290236,2.1271081627346623e-08,False,2.127e-08,,0.1767197000008309,worst_partition=race; naive_var=0.0053817; mean_sampling_var=0.0011428; noise_share=0.212; obs_range=0.2237; range_moment=0.1854; range_shrunk=0.1961; p_holm_cochranQ=9.131e-11; bootstrap_ci_flag=False,1.2762648976407974e-07,5.6722884339590994e-08,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,ev10,n_pos >= 10 and n_neg >= 10,,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0042388174290236,,False,,,0.1767381000099703,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.01 (P=5 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-0.00032677",,,False,False,False,False
brfss2024,BRFSS 2024,True,8978,0.2107373579861884,5,ev10,n_pos >= 10 and n_neg >= 10,,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0042310845844194,9.131493365514983e-11,False,9.131e-11,,0.1767358000070089,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",6.392045355860488e-10,3.6525973462059934e-10,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m20,n >= 20,,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.080809796535603,,False,,,0.0081215000100201,worst_partition=race; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
adult_income,Adult Income,False,9045,0.2478717523493643,3,m20,n >= 20,,,42,0.05,four_fifths,no_flag,min/max AUROC ratio,0.9152090080375904,,False,,,0.5028954000008525,worst_partition=race; min_auc=0.8722; max_auc=0.9530; gap_needed_to_fire=0.1906; observed_gap=0.0808; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,False,False,False,False
adult_income,Adult Income,False,9045,0.2478717523493643,3,m20,n >= 20,,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0022326304994004,0.0,False,0,,0.0551451999926939,worst_partition=age_group; naive_var=0.0022625; mean_sampling_var=2.9846e-05; noise_share=0.013; obs_range=0.0673; range_moment=0.0533; range_shrunk=0.0664; p_holm_cochranQ=9.394e-18; bootstrap_ci_flag=False,0.0,0.0,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m20,n >= 20,,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0022326304994004,,False,,,0.0551620000042021,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.016667 (P=3 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-2.891e-05",,,False,False,False,False
adult_income,Adult Income,False,9045,0.2478717523493643,3,m20,n >= 20,,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0022326304994004,9.39444158540906e-18,False,9.394e-18,,0.0551601000042865,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",7.515553268327248e-17,7.515553268327248e-17,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m30,n >= 30 (published default),,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.080809796535603,,False,,,0.0081485000118846,worst_partition=race; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
adult_income,Adult Income,False,9045,0.2478717523493643,3,m30,n >= 30 (published default),,,42,0.05,four_fifths,no_flag,min/max AUROC ratio,0.9152090080375904,,False,,,0.8898009999975329,worst_partition=race; min_auc=0.8722; max_auc=0.9530; gap_needed_to_fire=0.1906; observed_gap=0.0808; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,False,False,False,False
adult_income,Adult Income,False,9045,0.2478717523493643,3,m30,n >= 30 (published default),,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0022326304994004,0.0,False,0,,0.0571698999992804,worst_partition=age_group; naive_var=0.0022625; mean_sampling_var=2.9846e-05; noise_share=0.013; obs_range=0.0673; range_moment=0.0533; range_shrunk=0.0664; p_holm_cochranQ=9.394e-18; bootstrap_ci_flag=False,0.0,0.0,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m30,n >= 30 (published default),,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0022326304994004,,False,,,0.057184799996321,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.016667 (P=3 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-2.891e-05",,,False,False,False,False
adult_income,Adult Income,False,9045,0.2478717523493643,3,m30,n >= 30 (published default),,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0022326304994004,9.39444158540906e-18,False,9.394e-18,,0.0571828999964054,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",7.515553268327248e-17,7.515553268327248e-17,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m50,n >= 50,,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.080809796535603,,False,,,0.0081695000117179,worst_partition=race; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
adult_income,Adult Income,False,9045,0.2478717523493643,3,m50,n >= 50,,,42,0.05,four_fifths,no_flag,min/max AUROC ratio,0.9152090080375904,,False,,,1.2963608999998542,worst_partition=race; min_auc=0.8722; max_auc=0.9530; gap_needed_to_fire=0.1906; observed_gap=0.0808; impl=fairlearn.metrics.MetricFrame.ratio; no p-value: deterministic screening rule,,,False,False,False,False
adult_income,Adult Income,False,9045,0.2478717523493643,3,m50,n >= 50,,,42,0.05,lum2022,flag,V_dc (double-corrected variance),0.0022326304994004,0.0,False,0,,0.0608769999962532,worst_partition=age_group; naive_var=0.0022625; mean_sampling_var=2.9846e-05; noise_share=0.013; obs_range=0.0673; range_moment=0.0533; range_shrunk=0.0664; p_holm_cochranQ=9.394e-18; bootstrap_ci_flag=False,0.0,0.0,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m50,n >= 50,,,42,0.05,lum2022_bootstrapCI,no_flag,V_dc (double-corrected variance),0.0022326304994004,,False,,,0.0609072999941417,"parametric bootstrap 2000 draws; flags when the lower bound on V_dc clears zero; one-sided level alpha/P=0.016667 (P=3 partitions), so the family-wise level is alpha=0.05, matching the Holm-adjusted z-test and Q; lo=-2.891e-05",,,False,False,False,False
adult_income,Adult Income,False,9045,0.2478717523493643,3,m50,n >= 50,,,42,0.05,lum2022_cochranQ,flag,tau2 (DerSimonian-Laird),0.0022326304994004,9.39444158540906e-18,False,9.394e-18,,0.0609033999935491,"precision-weighted homogeneity test on the same inputs; our addition, not in Lum et al.",7.515553268327248e-17,7.515553268327248e-17,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m100,n >= 100,,,42,0.05,fixed_threshold_005,flag,max-min AUROC gap,0.0672677724969119,,False,,,0.0081855000025825,worst_partition=age_group; threshold=0.05; no p-value: deterministic threshold rule,,,True,True,True,False
